Patch_Length_mm,Patch_Width_mm,Slot_Length_mm,Slot_Width_mm,Substrate_Height_mm,Relative_Permittivity,Frequency_GHz,Gain_dB,Directivity,S11_dB,Bandwidth_MHz,Radiation_Efficiency,Impedance_Match
54.76441115330998,22.64113374424912,13.715799302789886,11.444358468274734,4.209119722137446,2.0287265501038876,1.4624633415967687,9.84620638246445,8.676612909014723,-9.448538284806963,36.29212303943094,87.03638592686222,50.169886321475424
33.235534413750216,46.74860357823809,14.524134559986944,8.98045225515562,2.548030816718992,4.2536586046755005,4.339200508644733,10.090610086842789,7.492065562539742,-10.246894600156228,25.285641091331478,65.15660606394498,50.265389680341876
49.911558980707774,46.17970489360958,7.458132729271381,6.206148947179086,4.228100419727964,4.0431023647190445,2.8953401745860377,9.995461782684204,7.7441542792290825,-9.298074857291288,86.6438775059838,69.72597990218239,50.293823075981436
41.87695363134115,20.720325869580805,11.672552573024145,13.343200521477645,3.547468241999615,4.058817751858206,3.0668584303563082,10.559733664014647,7.836764579510073,-8.926078133946858,20.0,80.27809303372302,49.905225801941945
43.12362817907329,27.855086428555452,6.146824437111318,14.306679997435536,4.950675330670743,3.1908244478272856,2.7190122868021565,9.986231895031272,7.6146189125000205,-9.241192126664854,20.0,76.70490426738614,49.96237193518732
46.76016268598764,25.696470477061748,10.832141781400248,14.452687855363013,4.330812350028151,4.4625583224463385,4.438711395365969,10.713702469436384,8.11590681250543,-12.780700775209224,20.0,80.95314401371431,49.94276420450116
41.090775995180124,23.18546486358987,15.699754988767435,14.943685664005198,4.995791042837957,2.1986944289638313,2.7798902099084737,10.245675457761143,7.666970203347851,-9.721023319631882,20.0,83.02246252926014,49.6909825617854
33.988793395493644,20.407303226616442,7.813153737800631,7.205584399878141,3.647208422302989,2.187792510661215,1.09355074785775,9.738751173391956,7.131921223605809,-9.20346245779322,71.34371602308323,73.07073294665894,49.71280559749512
29.809382993566317,25.971205490459656,8.571145376925944,10.880825246776249,2.182883172808568,3.387561558573851,1.2177993564373577,10.941266054267722,7.1235885764010325,-11.713495283205773,20.0,68.92021000228087,50.66778091859143
43.72106549687744,33.570180883823966,19.644133108543745,12.433009647175787,4.421402704016712,2.5833805239118575,1.2614747987394233,10.431915050525934,7.946828033850563,-10.106231041690862,20.0,73.37218221572486,50.23492585531003
37.45413806227786,44.143784095509496,13.456187143572748,7.4263272375249745,4.306772855870281,2.1016997476893344,4.561217899708993,10.719180223326266,7.093169171380468,-12.18417709789166,64.36841796918341,67.41264890821967,49.376864148318475
35.73039303395003,47.84113225224242,18.15017905174585,9.470369247557427,1.0341436179913241,3.205094165043178,3.302780975979894,10.837008003024083,7.625818693724227,-9.823380526008977,20.0,64.52122877314925,50.45898400523433
47.48272840441926,45.2621240290166,17.647034598212134,3.0441350657132995,4.596425422416962,3.6155330627909574,2.173633193654041,10.682134631801446,7.58726318900433,-9.654542176549741,120.93961063432847,72.7795449600348,49.7999942312055
23.94563898246591,22.16892841880293,8.233294883253713,5.501764513480456,2.7620797700991586,3.308024084565617,4.1686463729488805,9.872472960166021,6.539186656294965,-11.616844971806225,72.4851377989329,69.7972634149124,50.46267878983982
28.497198013964255,20.44329690117053,6.221430914930094,13.195351190029987,4.191693562634699,2.4376344589190246,1.0054401040213388,11.461342073460724,6.770784071260077,-12.10374527093358,20.0,71.50764127963724,50.369401698643586
25.581859011963324,48.41640431386435,13.260399464930325,7.734018099526191,3.659102933893402,2.42617125885727,3.405671008610665,10.404220710747614,7.348859243456233,-9.382713553285734,55.73651875488886,61.11893391582638,50.34753539605544
27.69745573343577,40.481181223287074,15.600522737969134,3.529885247815114,1.575058912181181,3.920135512516193,1.920181858193644,10.274291405342634,7.320714987814054,-9.945003929365631,82.3805438938723,66.57664314057082,50.159218379169175
58.96117501636714,36.270957806376046,11.645925802416606,11.252250659495319,3.865917983628536,2.3646876937567907,1.1064520364048427,10.664246171552675,8.315390846981503,-10.436025318233977,25.755655334332637,79.6363722657095,50.73504591837861
27.282100807006017,46.170119978591046,5.159985567120567,10.736688274112268,3.246216839362511,2.5523829436577827,2.3316383600950235,10.110605795163913,6.24325849546515,-9.420904085161714,25.923695436203992,62.50170172326935,49.871576753334715
34.95090893924567,41.30729373656621,12.063122245668502,10.175860122326581,3.4628125758097634,3.4446214022994996,1.671312147285875,11.17486052902882,7.144855236839241,-10.364017529862222,32.852996257530556,63.072156666801206,49.51284697141141
51.76950280089712,38.975538406686596,13.686973854102337,3.2302817070967884,1.853014698466286,3.3395112744944457,4.212151827616876,9.666960128211294,8.311140350366644,-11.097312590619017,84.16131676258868,79.60851521919507,50.698363535812284
57.362091955260695,20.708216053795695,5.616887778029226,6.835692247054631,3.623978535251674,4.223626416240576,2.512299336752782,9.758207709449522,7.857199581119932,-8.602529043925347,65.73979325078122,88.39713238702201,49.90831148114386
21.398464894885176,30.784160653526712,19.83336350082965,6.4096463560317805,2.477843095595939,3.685514674665339,4.413508725814996,9.823770729931134,7.4445134059811116,-12.281700766276712,61.41334046518563,66.40388266976758,49.734702777939376
47.4522491091482,20.29475652318301,9.447291800172037,13.015816639921189,3.4376372051157458,3.4896539950194914,1.9613233236908258,10.18041458085103,7.613276381621254,-10.857421598864276,20.0,84.91464054757954,50.04288497197614
27.87601415618219,29.014475478736742,18.451966161904153,3.8805825408511176,4.8018243301797305,2.333214949781549,3.5894877711737303,9.373056153032866,6.890892854075863,-11.146159154856498,108.32498734781086,70.3099720622472,50.663619942511914
26.075938693108853,43.699193870732564,18.86243964363736,14.940318906749539,1.683841539289038,4.286538951337044,4.0731090667119645,10.621430177384806,7.382954681967208,-11.944553180474383,20.0,58.76113576098928,49.923618503807425
58.27354523439534,43.362594296063264,11.591821443711222,13.717146324207347,3.6982813552151086,2.5257754611248293,4.738982454351737,10.136172954119806,8.201249972561564,-13.312321936421228,20.0,77.9044998885477,50.90007470616478
21.823049103363733,36.209733954218564,5.572657174344004,8.79232311109632,4.687002876254861,3.7301244545923833,4.268562115859421,10.6816061831309,6.489544581165409,-11.798107745484261,65.00709490178414,60.38425416187558,50.100170580892886
40.65618507270638,35.107396069170164,18.416146910377364,7.5921716251292715,1.3937406406657957,3.43898922203395,2.2545428671385954,10.119887650147424,7.881205964803105,-11.15219654473244,35.883412548863234,70.06361334346046,49.38364033799154
27.56651179097573,48.50468494228723,7.510453179662548,13.729006155252653,4.540334000516578,4.430263834708395,3.747468185743911,9.782133143269931,6.865478082455482,-10.908696556229376,20.0,60.33304869027957,49.752177800894145
25.6234006701295,43.8883072481336,12.956168555589562,10.057326402587437,1.6824456177370362,2.2728200512435603,2.531375415241691,10.38558907615571,7.413682014977781,-10.82843453364465,20.0,61.166437856213356,50.55100329231475
48.60482407279339,37.54067013669463,11.064030602990279,14.037458508947722,4.798453259589569,2.206052094742381,4.270891457816406,10.98080426118098,8.256711976311275,-12.117321762000515,20.0,80.0858771327892,50.57287566715775
26.567940260197357,36.51768534097454,5.937586166003474,5.096881984195918,3.5889046980187445,4.192698908648808,1.917683528492832,10.910576299633359,6.60868964509946,-9.110252000825657,83.70502647567265,66.01210853362207,48.69950349611348
46.41859445856795,21.409983953059946,5.24933659947938,13.002069017504056,4.807474074928334,2.366797394744221,1.0682719245256593,10.10148050515489,7.736228448564501,-10.736443898062584,22.335777875507503,87.14930639880903,50.39104149317421
58.41061546972333,20.16854795362181,14.424167459967627,4.129095585260783,2.4736360815893725,2.7752061497890357,2.311123355464899,10.58694139807992,8.429572986735494,-10.121214047731247,82.65812751434703,93.15836218001824,49.62245687724311
57.729342723539176,21.608966335188935,6.148618963226183,5.742866617924362,4.352596663967101,2.223053600235395,1.2799891295894557,10.471036238528766,7.996879406955351,-9.828335259462092,86.20318966472021,84.62499141145892,50.4586719637292
56.307446677229514,25.815771172376692,12.217591912186542,8.679030857008168,4.883652601017185,2.585720335806956,3.3827881483105604,9.776597507074824,8.777864393655348,-10.086955219464345,63.022384110970116,85.04680063656251,50.32864322545606
47.26215957485286,44.183285980136944,15.26690928894984,13.370350159288872,4.704867329211954,2.390406367414578,4.282734936494897,9.78797946055068,7.818554084197093,-11.749499857126732,20.0,73.32180647625638,50.56639508392512
33.407502486935,49.565035136634904,19.780535218409238,4.271130801617861,2.753612884061071,3.0791809033018867,1.390273106926986,9.836573694380103,7.418620920562887,-10.767369603289136,91.27885685300012,61.79146981483637,50.88573962525184
47.656445628335334,47.10231878156164,9.445277791965815,13.822008209070077,2.9610605910963144,4.279749705274848,1.6811928921222163,9.969534241940387,7.804455422269919,-8.059835206342598,20.0,69.6612473947112,50.03811030136494
20.39624676144751,32.67285135796564,8.397725229428307,7.472706004105013,1.8197572078559827,2.452060061091278,3.8851151542496405,9.893350641052345,6.744955216767591,-10.203616273024657,46.18546554133335,67.64591210772664,50.41645677669631
33.84027351784714,46.03877643049524,11.01230253230244,12.294071609026968,3.874196464668135,3.881965291409551,3.17420904412991,9.893130422859949,7.3443035387892435,-10.250375802938098,21.74269109016367,64.96230400051357,50.663595159395314
23.03316357105931,31.690553727321955,11.446045531909455,7.389095383770322,3.3824633072780057,2.048867311814835,1.7832381061110643,10.170752986561792,6.504694985507252,-11.845315235055423,53.160196422983276,64.83812930745869,49.85081657778006
35.24053733619702,20.37042978934808,8.191852360005383,9.363315513351528,4.031109078894432,2.3201919348686695,4.4106323948297605,9.846699327503675,7.103383544172935,-12.327845053133352,46.352702230590054,78.49645459313938,49.74564440845851
48.21669536132731,37.64165352671531,16.46585470516098,3.604343366577647,4.205974980092003,3.997228649905119,2.4398638582615093,10.097197944827643,8.076348423663882,-9.518714448040372,108.15659794597636,76.06774801522228,51.159142154666505
44.08360597269418,32.39535767304983,7.863153702292619,10.953202633900506,2.385668796054863,2.9925734722245307,1.8949160339716853,9.739302110502777,7.7632563188214325,-9.336522473997332,20.0,75.84028197042964,50.38528077629501
51.53523412572035,47.096986967792,6.40419741849943,3.7905978703194356,1.1136982435825007,2.6846795967533796,3.5856569145674313,9.850428404127822,7.991592068695917,-12.783628341950958,74.40048361435386,77.21897167398838,49.85202522743761
48.82726877277291,46.51920186628713,8.342357626166436,11.754053734116315,3.4596775197419376,3.2812212668872243,4.013922263540973,10.057725804677016,8.262925708924268,-11.398012558447137,20.0,72.10061745975999,49.188560672875504
47.13552673940423,43.096291295146585,5.589049611749171,14.991953011552058,4.92076869390801,4.463796006827913,3.237350199881345,10.718037092568153,7.759295037112011,-9.549314614166255,20.0,74.73573208858402,50.74046539481558
38.28506257813487,25.878469650461174,14.771727425641396,5.205144218300157,4.898881169919699,2.3520986343459036,1.901724304793584,9.865256643404216,8.383211734939588,-11.177710144604193,94.7223172809753,78.05000003716825,49.432462024430855
55.05649901363987,25.82435708726026,16.4738218233517,6.320778980065918,4.093782015925074,3.044038783269124,3.988421651489847,11.074384790073625,8.951196008034644,-9.817209013502598,85.13697325973796,85.01281324678968,49.71467527323482
47.434071439424656,40.12823926371419,18.65501166329253,9.142995042456068,3.6037410583762366,2.677026302489055,1.167180753932585,9.261487019160194,8.273482439309648,-9.927586891543086,41.171405953941274,69.40635659308968,49.62104691203661
57.50843322200209,47.540958366234655,14.228894334862071,8.498964426077185,4.912263699830772,3.9414922545905675,4.749555352632042,10.252610581942973,8.689534813202528,-12.651975560187195,69.68327180985077,77.14184491169026,49.952519958854424
54.555821939547336,22.04006847164019,11.129596440149921,9.131116988523248,2.8214691865192134,2.95040636799441,2.3248119972113352,10.391492434746075,8.478325494664626,-11.122292733589052,38.40761089727886,88.91544351481431,50.466710952918234
51.53844179397555,35.98636144583109,6.516555891719348,14.04350340724679,4.640592144384113,3.6244973171469557,2.5659380555373215,9.702524842711954,7.754042130388536,-9.785485584326477,20.0,76.54553131910359,50.01548383692313
56.05665783834926,39.83530067681163,5.299245542137282,12.525252103685986,1.5543755698057997,2.648106889414457,3.0343007678506826,10.476212759617392,8.494386352286798,-11.155806068708861,20.0,78.15957372298325,50.680396775533694
20.275572490324635,49.9290631053614,13.570653575890503,4.47003141368767,1.7332559853734812,3.466865872311311,4.154985283267978,10.656176226914802,6.725426201550222,-11.34604869888758,75.8365413710703,51.629557774354076,49.92959219522074
58.76062773191561,25.65464650042941,8.239515480976713,10.080851622985616,2.396980855477651,4.327411543869051,3.889933438591489,9.769223508390604,9.072692459112323,-11.749771525960965,21.689072214529823,85.40756731388885,50.033917993965744
50.786764709768946,28.93357421794338,9.36356363361682,9.308372199136393,2.77462325695279,3.986300253191839,4.358421262058435,10.140982659235583,8.32079530004625,-12.495487728000805,27.196208656971976,78.84946955862767,49.958399488610326
46.287620235565555,49.57733737783944,15.702672177074966,8.91723276061746,4.841099539997087,3.8478155462744787,1.6440727570991487,10.30349472070749,8.311459573173224,-9.987208732704874,56.85226120633557,69.8804257141412,50.85096497918775
59.40243972025827,45.97063630266477,14.838380538891242,4.937824977095522,4.281354951229002,4.377360014520449,4.6255387747890735,9.765660703900073,8.20808557995414,-13.123405349836405,94.02404219245338,77.6881158794984,51.03684882598274
47.937883913552554,44.19203636318295,19.759620459760114,14.012899130018855,3.325881217425243,2.3647229815705093,3.764751492226724,9.705825764067928,8.546176488970715,-10.475497643438208,20.0,76.08346969733698,50.5034392845805
44.74428642877179,43.915646067281244,10.310443874459772,11.714471424827217,4.30606956626629,3.1595961465575435,2.175546270441968,10.162501741874244,7.87737974197366,-11.75432590386587,27.080224211967018,73.28234935466344,49.649008948529804
53.21619141707208,24.538031864551673,14.869589214206286,5.036074252318965,3.1459863645782624,2.515592837570706,2.3990527968448445,10.337454724026083,8.603681366982135,-9.938928532762372,84.52842866799226,83.0389656231142,49.24443403487734
56.957010685878835,37.51383452582517,7.069269213811251,9.539731331324347,2.800532284154426,2.799215416675593,3.4208137977818063,10.124623165348234,8.13065153416442,-11.847232304619912,35.95161954792866,77.20168683963182,50.55995576340459
32.269264524000434,48.28554946016346,13.608794896116665,4.085891826318424,2.745321943051097,2.404681907612771,2.486470847157385,10.506717318787768,7.43144438531162,-10.637146207332288,92.40486876171724,61.63548447728265,49.89198768157648
49.31019868495436,23.79668102005461,19.63796471363787,5.122618004376458,1.9223312332309561,2.6833226550918075,3.2887622206830804,10.745769528128385,8.478032276502107,-10.248594838292838,69.9218384792282,78.26460641684966,49.50533651090354
58.38306871868136,44.68279191511342,7.649819296048408,13.911145675661132,2.9378487366548613,3.2047476553285987,2.594294858635646,10.236103740048048,8.181105804444083,-11.02784065814875,20.0,76.01914378519587,50.814640952255004
49.178981106996034,34.176705066384045,5.014179566577313,11.536695265862843,2.0149004208694494,2.77575552994431,2.6132796761224304,11.034831015546924,7.872593823760325,-10.153446289390011,20.0,78.06037783720917,50.551997309940006
47.91673758657036,22.25339930082867,5.336831598210516,14.331672815409863,2.832719738618187,2.6316718423279113,4.819586516943063,10.658223276886634,7.750314746459394,-12.015812463821238,20.0,83.05557714301376,50.133414148893436
34.88870220912588,24.487650748620187,16.524083353736575,13.614385816480919,3.006220532203619,2.0366980922299636,3.114750681876535,9.810806533080749,7.781797040750724,-9.655067520784277,20.0,74.12516255364271,49.76687471808891
36.23691515219997,46.89720655128729,8.65542365242354,8.966587434379331,3.2916302320569697,3.843700176403844,1.439829844234806,9.262145182672176,7.51020618817195,-11.091662994207956,44.61715008805158,65.05339565022459,49.92960483945731
30.245947650338447,32.8889435909861,19.83039130638984,14.875244609531077,1.3793282833903397,3.081372641596879,3.4374863409476397,9.906245376226561,7.531110928749941,-9.624760131588499,20.0,71.58727046886456,49.94324119169844
38.4758904770338,34.222389111683306,5.421116022247205,13.920208669967879,2.7626132601462148,4.170072842398791,4.998116159798018,10.21421983629117,6.715345146902766,-12.143483044615913,20.0,70.9937481592767,49.980379152515205
54.79241208158757,36.70916256166893,17.708438337022336,3.113663466675649,4.5997954860552905,3.130045218865465,4.181398234381219,9.618438279519014,8.042071323205509,-10.18096389307765,113.42394381855163,80.76612344802278,49.72511565309549
25.08924861914053,20.914287083928414,13.226409141475012,6.379210167129912,4.693925814362838,2.4962175660088777,3.379514106684265,10.12621143000871,6.718506053969394,-9.944962901534073,75.31680652325953,73.01725336243548,50.26273696300173
41.166901186132385,32.31882723814302,16.8065549397784,10.647298453731114,4.147051564452864,4.3529687333377005,3.709999474663635,10.283511730997306,8.230605546299293,-10.458411341045451,25.837805043241858,73.98005307215183,50.84024400223966
39.340812232500795,47.04797558812867,17.648113888074406,8.053823043959909,4.687816542917384,3.277383007286053,3.854864008442741,9.607625934807167,8.402769381318633,-11.578450438046218,76.30203008109596,68.50720430935334,50.22213367056573
40.87869452226643,28.811492591368513,6.005403707249103,10.59217301244464,3.294538190428961,2.7774874474408966,4.823892972122781,10.892385956645377,8.072874923772726,-12.529893140782232,24.82054514161688,75.8969287707421,50.24745122705936
35.69530331317868,23.208418087995174,14.844771724147172,12.983484235601072,3.789851245154103,2.6819802682984077,4.679211359651668,10.07137640961231,7.9430470157081245,-12.212742405267853,20.0,74.33653767545555,49.72723853924144
57.92043716909073,48.64270534134391,19.281957027131973,8.394672172872989,4.259457924529599,4.3734706471067435,4.923130304902902,11.219534175768409,8.811645497768817,-12.394429979769335,58.4139043139407,75.1956639998311,49.4710553559462
39.99789861579145,39.026849561239565,10.51813914900873,4.7641604475069474,4.744329121617159,2.3050688576152423,1.699127674230363,10.313742127398267,7.724935251374368,-9.836405102852382,104.92214749298674,69.85519694812346,50.089342333551706
32.306404496492604,22.822579044630643,15.62710315922981,4.576761203876178,2.1675800280232003,2.773949967815075,3.4575866302304132,10.994946756607348,7.275145019800411,-10.611118434137245,76.28156980067315,73.09254490931689,49.57936091477529
53.89601092365672,20.597398281619135,11.09078733369652,5.645443884635769,2.2922288922097227,3.2556320493857234,3.1204472678119894,10.617751128182622,8.304305077131309,-11.476796183038045,66.89374184686298,88.6142895479755,50.27625921622993
26.785151283962215,43.126863353749364,13.148464637117176,14.526087958412738,2.8635226076170754,3.3844328088432496,3.9333070907274137,9.477712879643004,7.309382545136834,-9.333728813523972,20.0,59.678256320069245,50.40741831170173
25.74833976067128,35.23561087501994,10.212697813227821,10.710685616287678,4.6049029295560615,4.204402941483322,3.2504691260840395,10.509290650897677,6.614043577069708,-12.25552767212184,40.83538580955622,63.780866477696314,49.84075385296784
53.05708524734784,45.63459334505281,6.925515466147846,13.988164070363567,4.688724917682659,4.465003766104232,3.5502939723894027,10.842971528981984,7.312530667171669,-9.349445517788219,20.0,69.04726224567635,49.50877914315492
50.142039187487185,46.005611707073356,7.323130962109357,9.761236272691843,3.1057190239063646,3.0959021222126544,3.716892034690301,9.402143690474315,7.353014187452263,-10.099289403639759,27.875723492881615,72.3597372483197,49.17528231045955
25.253309844255366,24.085782953508666,16.577384744557925,11.492159431201877,2.6034099645731055,4.397923390945225,1.563806587410662,10.566288500819317,7.059001549319988,-9.44249757077145,20.0,67.83685403691447,49.525234510506564
40.60578191858246,47.118786061013324,19.00054415262842,3.8226261110935646,2.805839734487157,3.78202888575961,2.726784069462194,10.09221981012314,8.272719714122292,-12.492538233174999,97.54124240684907,67.55485734899378,49.49572373757824
56.3174997803703,27.619524585688247,8.316556472473401,4.5900247099351414,4.296607716511701,3.408545089780268,3.355653971530742,9.522896903056418,8.63681420989766,-10.816129020963842,107.92087594795144,82.45950805947807,50.103193874059166
50.32618460958998,28.784321109568992,11.325574396355739,4.758462057101189,3.6081010026782208,2.2477211696352675,4.788660234141095,9.52566315945705,7.4139393670227625,-12.38829672078607,101.23696816404512,79.1085915889222,49.336036385806736
48.501553269243445,41.95934474335213,19.409775233518218,4.409167874458514,4.802969371626644,3.288388598542802,4.463600654889248,9.457156078766078,8.733229531734048,-13.071146289443506,105.25519454864333,76.14224190093363,50.72792646225345
41.80128034374698,40.727764650275006,19.54445986286347,8.17548629795784,3.553828264322944,3.238448296622942,2.9592212660727153,9.074240025326455,8.179881253573747,-11.562683046451427,42.99329932976011,67.92727230191134,50.470783336525265
50.72830185388661,29.332378006092007,6.75177806493814,9.538437700877942,3.9530933305358467,3.6280124445549227,1.6443959055718653,10.411973345148057,7.915679347427637,-8.323109204912278,39.46019198047168,82.47825912463692,50.294668547621555
39.68372694288212,49.61575550426387,8.053378866001989,5.717732993374993,3.9934394353433973,4.326253734459998,4.384349159628478,10.723713987297181,7.240301201492451,-13.254659081686254,91.79265131165369,62.561706014983685,50.07454185832715
26.826546294832937,36.71005272927958,7.4701187113849015,11.387589710140094,1.4171048950806533,3.349231569339827,4.577751091947007,9.255444852822581,6.341961946074923,-13.393062905268676,20.0,65.54947759723738,49.72894033066353
34.286411754580456,26.77895694944361,5.711936790364752,10.030975929969191,3.5758608544410064,3.572376273226168,3.5495724547693914,11.14563798681992,7.421836199758746,-10.981680133153743,43.66112440058414,72.9911653673157,50.53998806469966
29.262213815711444,27.44630313320875,13.745786903667636,10.102725163514114,1.238649102481515,4.29167579904229,4.3102867233278666,10.265667518332519,7.3554325625534,-10.847785478784626,20.0,67.22430763137629,49.35307657016611
58.486605881033526,36.209009011314116,19.04095355044975,12.021824766996637,4.809543465370861,2.8531054547143255,2.5082255456310825,9.247062487627637,8.712053488952918,-9.759363058755694,24.774928767400844,78.83748208193269,51.38825015547171
41.71077718547217,44.58268764548124,17.125130880088786,13.139692891949455,1.896825333355626,2.198665457210593,2.8879427314888955,10.130365731887835,7.862480399082446,-9.490151865850002,20.0,67.51920124743519,50.27344020816982
30.471105979370293,30.67095378106624,5.238296633450188,13.879816787811455,4.513644434418962,3.8384832672513944,1.4810798086999433,11.1573539597967,6.912114645563078,-11.46050098951879,20.0,70.06203674981718,49.256615706882855
32.75945463405267,28.1491214208758,12.553057162807914,6.5580333423992005,4.595097358522933,3.9955586806794847,2.470489524193443,9.853218745317665,7.4550294633580005,-9.80727078091398,75.54195141337229,71.91877696945498,49.95792077758564
33.938699774712646,35.76504751772576,6.191272871821865,9.041615426192376,4.390591520574496,2.6408594035839617,2.766352672846368,9.7363904479243,7.230315436554866,-9.37872548586101,54.69537179234098,66.6962080304151,49.605566106497825
58.372144019273506,44.11792554878386,11.15839463025159,4.262657579466087,2.484559526745477,2.028047196662055,4.666060390376812,10.012140009111315,8.103706870249148,-10.557008780928829,67.34781015988318,71.83490347905877,49.520578684070465
58.50423826415691,29.752029707698494,15.210921512245788,8.409860998466677,3.509356860156227,2.9721782820372455,3.949482170087183,10.516318038206373,8.748022500051034,-9.282105519762178,44.59431553598755,84.39954179108231,50.35769043843936
46.22011030157087,22.378063149097276,15.54876204154522,3.041064273988078,4.2341147561361625,2.2026924687544622,4.638111892289389,9.725062516296845,8.305937152130184,-11.002275464995051,117.08780150789102,82.91315462153575,49.16512368186409
29.50926817955045,41.559310296630684,16.716149166499505,11.184467772948697,1.7184880232860458,4.204764129944146,3.33678307471076,9.2641913988444,7.4318812274834025,-10.467513098081783,20.0,66.9637836901603,49.489361034290276
54.120256449985106,27.41220239630168,10.619222258991936,12.24177952106357,3.4697689837704817,2.281129388699278,1.0207645166401775,10.410551245797302,8.125032375845676,-9.778581866688066,20.0,83.93430275490901,49.73178547796293
55.16178700402173,42.327723237455714,18.38861534658266,10.400843008429185,3.512751578900375,4.087688967019721,4.255478891289167,10.125591767156624,8.7842896086293,-11.07238394177312,39.253371490634095,73.77035395747701,49.79797575542247
50.21636772022612,37.19365302554242,12.363862290266521,13.598345637088233,1.3749005752073238,3.806647670187046,1.6410833936781999,9.798031670626738,7.802667365492615,-11.164416688423131,20.0,77.99122286869054,49.82533242785679
58.890678866474346,45.9740524495648,18.826951123319027,3.9220064753939154,2.9765114200225566,2.054260016485542,4.682448714209078,9.348650369745203,8.733052082853842,-13.43295907816911,95.1573139546889,76.43029487395235,49.692265198263875
45.46340282773591,48.353923376402406,16.54291857919718,10.546387524560528,3.7173901911599176,4.006828605655628,3.2050703098937543,9.00282837877685,8.116409506532321,-9.301904965953513,33.78320420137055,69.12296444702416,49.380360983042834
43.78865867750247,36.68086235823441,10.124689652727572,5.503382559486548,3.998335597621576,3.663300826170962,1.0068408213685478,9.5531102192691,7.25628630096912,-10.31416655858585,81.26717075929437,73.07326532750709,49.66560561322092
35.74806791781589,33.65290863404712,15.253386841961888,4.905638997156675,2.934911632323206,4.067993349859131,2.445620436876509,9.85512969921523,7.49676345688806,-8.715205205377977,84.4895091527056,68.24529368921567,49.14953086760612
51.67151829298976,27.386947001114564,17.83853327477135,14.642031128235727,4.508162618996763,4.274260370901526,3.3280985173768087,10.26100917677749,8.44569987915067,-10.070367748094348,20.0,83.81029823102111,50.47448520915683
52.29437899990783,26.397070351077083,10.072503482335051,14.286350795041688,3.2606829230174297,2.3844352122924386,3.645638607385214,11.157099022241454,8.057548224617001,-11.081737285937626,20.0,81.30705582789297,49.824256279694474
22.542683705403604,43.467303352355984,11.040812249264352,10.93984077497515,2.659686293374591,3.5285355301517134,1.1441009582599602,9.852886617758367,6.706031879946033,-13.22335250169303,20.0,58.64423731239,49.44639360443003
53.41932589308281,32.29676137312681,8.500335984012256,5.322552110530808,2.137947296217417,3.9895200024820165,4.030021622557456,10.024525109318592,7.628190001794141,-10.547637225640882,58.61002032563347,79.8448418483298,50.364058165389935
35.10891460870712,37.6768817995038,8.844504191149984,7.012922741497521,3.280935918501499,3.8271176469651627,4.072818875040571,9.885907369933676,6.907297814406706,-10.556749327113408,69.51176943756752,67.50785107103997,50.08819921718397
38.0623959443755,28.62144866554313,14.774930895825195,7.1636918833585215,4.163075354893785,2.1884683489064187,4.021588698123715,8.887141406410388,7.797234130235569,-11.467284297702935,63.21908431549475,75.93556767932876,50.489089797345144
36.14351385580622,47.08014002154776,12.374009551781278,8.04878662707399,4.391631435212215,3.5248723467943917,4.1415382464674435,10.109276866572408,7.140231095250434,-11.27380192632518,63.79010495805621,67.50998128399584,49.533462749484926
44.88337178482146,28.821763491399878,15.945009499494779,10.262592803498267,1.4748882408727497,4.135098378737315,4.313389315803996,10.252786860378615,8.075268834601918,-10.909726265978955,20.0,73.45122271213407,50.33771951683551
36.60689008774479,20.007506690639225,11.435504679801001,10.617463720076545,3.3246431505310743,4.3619682881412105,1.9508474424846733,10.822524700842076,6.814576056690749,-10.905434498768455,22.480803678910803,77.37778857214498,49.39487448766715
34.92130267052642,27.59504715791458,7.301842607075525,7.162845658178643,1.0059056575733765,3.4760425148948704,1.2918340164333841,9.678786979160925,7.454856232083967,-9.513542837906783,38.35543509904138,78.3539231809464,49.94221867178596
32.965357065806,37.29581400102964,10.568755380259287,7.284216644274416,1.3359792769438963,3.2247792543687432,3.5082580800981615,9.608250775901643,6.8892511405028785,-10.2026169589029,44.065775039927836,65.60799564641759,49.66381984444508
31.749101664552335,23.150178117511025,17.199040098397354,7.413782931786789,2.6030398419521266,3.771825562151557,4.395643178946993,9.823206999825752,7.367549159992952,-12.702848311510696,51.152489084540385,72.05263120837247,50.057569409244934
37.46654456256744,35.61475228407032,16.029246138749063,10.706349302283767,3.3102653058287723,3.6807948757108266,4.249512928881694,10.620840272387417,7.701118617543319,-12.765557382735432,28.310591956177333,70.95248811201965,50.245362807868226
55.58355977313593,44.41799525229294,16.53510344571817,12.779838724774017,1.5448517368557981,4.1868019389349715,1.901999678174013,9.97520562984429,8.489621631240741,-10.767160278194678,20.0,75.11614221974956,50.41778068867942
38.96286385196929,31.75822256492933,7.183301717488531,9.195250346543334,1.6557532394055285,3.628861675573289,3.3281516262927466,9.704679697914063,7.316041243556933,-9.810802056492705,22.05066184842362,74.03769887699134,50.761480089606806
53.64674189274274,42.42146055698234,18.73141317650401,10.395944762163928,1.1869647554746408,4.480505942035741,1.5336102544328276,9.796093456374257,8.490813401547582,-9.211950807246591,20.0,77.8410897778845,49.695199344615524
56.686653351994735,36.90871948809428,5.020228848043252,7.31568620250777,3.626769313460012,2.23713363296248,2.1892314474327255,9.47487948930401,7.964799780666753,-8.216078200461764,55.873998374331336,80.99819328158834,49.93191562351143
